Brand,Date,Expiry,Floor,Lease Start,Parent Group,Sales Category,Tcode,Unit,GLA,Sales
pottery barn kids / west elm,9/1/2018,9/8/2018,,9/8/2018,Al Shaya,Home Furnishings,t0000812,,1678,109054
Villeroy & Boch 1748,4/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,46402
Villeroy & Boch 1748,4/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,39953
Villeroy & Boch 1748,8/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,57746
Villeroy & Boch 1748,8/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,83078
Villeroy & Boch 1748,12/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,175690
Villeroy & Boch 1748,12/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,123614
Villeroy & Boch 1748,2/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,55467
Villeroy & Boch 1748,2/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,56394
Villeroy & Boch 1748,1/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,51999
Villeroy & Boch 1748,1/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,51125
Villeroy & Boch 1748,7/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,80658
Villeroy & Boch 1748,7/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,79013
Villeroy & Boch 1748,6/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,42586
Villeroy & Boch 1748,6/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,68707
Villeroy & Boch 1748,3/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,56758
Villeroy & Boch 1748,3/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,65713
Villeroy & Boch 1748,5/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,41115
Villeroy & Boch 1748,5/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,48697
Villeroy & Boch 1748,11/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,50954
Villeroy & Boch 1748,11/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,65792
Villeroy & Boch 1748,10/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,50411
Villeroy & Boch 1748,10/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,39319
Villeroy & Boch 1748,9/1/2017,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,42791
Villeroy & Boch 1748,9/1/2018,4/3/2022,First Floor,4/4/2019,Others,Home Furnishings,t0000702,L1-076,148,75379
Carrefour,4/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5816929
Carrefour,4/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5712605
Carrefour,8/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5890330
Carrefour,8/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,6141248
Carrefour,12/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,7650308
Carrefour,12/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,7665761
Carrefour,2/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5169040
Carrefour,2/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5166727
Carrefour,1/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5754502
Carrefour,1/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5702364
Carrefour,7/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,6145429
Carrefour,7/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,6086916
Carrefour,6/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5479748
Carrefour,6/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5429903
Carrefour,3/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5760724
Carrefour,3/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5802975
Carrefour,5/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,6041593
Carrefour,5/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,6235579
Carrefour,11/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5889740
Carrefour,11/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,6084145
Carrefour,10/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,6035038
Carrefour,10/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5773338
Carrefour,9/1/2017,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,5914556
Carrefour,9/1/2018,4/3/2033,"First Floor, Ground Floor, Second Floor",4/4/2013,MAF Retail,Hypermarket,t0000828,"L0-062, L1-060, L2-082  ",13215,6172263
Magic Planet,4/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,236980
Magic Planet,4/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,178180
Magic Planet,8/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,273836
Magic Planet,8/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,257314
Magic Planet,12/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,264495
Magic Planet,12/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,223285
Magic Planet,2/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,194659
Magic Planet,2/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,164148
Magic Planet,1/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,245273
Magic Planet,1/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,194763
Magic Planet,7/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,326400
Magic Planet,7/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,221295
Magic Planet,6/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,220042
Magic Planet,6/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,191282
Magic Planet,3/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,186763
Magic Planet,3/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,167451
Magic Planet,5/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,154029
Magic Planet,5/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,124620
Magic Planet,11/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,168518
Magic Planet,11/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,138843
Magic Planet,10/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,154031
Magic Planet,10/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,126432
Magic Planet,9/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,218556
Magic Planet,9/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Entertainment,t0000748,"L3-007, L3-007A ",2090,169834
Planet 51,4/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,41555
Planet 51,4/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,31673
Planet 51,8/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,44841
Planet 51,8/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,57363
Planet 51,12/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,44034
Planet 51,12/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,40501
Planet 51,2/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,35936
Planet 51,2/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,32597
Planet 51,1/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,41476
Planet 51,1/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,38744
Planet 51,7/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,49992
Planet 51,7/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,39635
Planet 51,6/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,32823
Planet 51,6/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,33280
Planet 51,3/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,35212
Planet 51,3/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,33368
Planet 51,5/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,28758
Planet 51,5/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,26405
Planet 51,11/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,35949
Planet 51,11/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,31270
Planet 51,10/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,31848
Planet 51,10/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,23554
Planet 51,9/1/2017,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,34901
Planet 51,9/1/2018,8/14/2023,Ground Floor,8/15/2016,Others,Entertainment - Other,t0067622,"L0-054, L0-055, L0-056, L0-057  ",527,33340
Vox Cinema,4/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,717480
Vox Cinema,4/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,381930
Vox Cinema,8/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,411819
Vox Cinema,8/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,460057
Vox Cinema,12/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,556497
Vox Cinema,12/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,522830
Vox Cinema,2/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,493021
Vox Cinema,2/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,391095
Vox Cinema,1/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,748985
Vox Cinema,1/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,555704
Vox Cinema,7/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,583391
Vox Cinema,7/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,382650
Vox Cinema,6/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,328295
Vox Cinema,6/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,248432
Vox Cinema,3/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,545272
Vox Cinema,3/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,313447
Vox Cinema,5/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,310421
Vox Cinema,5/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,248635
Vox Cinema,11/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,343155
Vox Cinema,11/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,317377
Vox Cinema,10/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,325850
Vox Cinema,10/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,392255
Vox Cinema,9/1/2017,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,406061
Vox Cinema,9/1/2018,4/3/2023,Third Floor,4/4/2013,MAF Ventures,Cinema,t0000838,"L3-031, L4-026  ",6462,377226
HALLAK OPTICIANS,4/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,41885
HALLAK OPTICIANS,4/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,34969
HALLAK OPTICIANS,8/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,42816
HALLAK OPTICIANS,8/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,47143
HALLAK OPTICIANS,12/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,36259
HALLAK OPTICIANS,12/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,34104
HALLAK OPTICIANS,2/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,36170
HALLAK OPTICIANS,2/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,28615
HALLAK OPTICIANS,1/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,35737
HALLAK OPTICIANS,1/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,21687
HALLAK OPTICIANS,7/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,48116
HALLAK OPTICIANS,7/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,36963
HALLAK OPTICIANS,6/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,44656
HALLAK OPTICIANS,6/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,41984
HALLAK OPTICIANS,3/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,36145
HALLAK OPTICIANS,3/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,32701
HALLAK OPTICIANS,5/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,31937
HALLAK OPTICIANS,5/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,33194
HALLAK OPTICIANS,11/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,16176
HALLAK OPTICIANS,11/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,25713
HALLAK OPTICIANS,10/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,17252
HALLAK OPTICIANS,10/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,19436
HALLAK OPTICIANS,9/1/2017,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,32882
HALLAK OPTICIANS,9/1/2018,4/3/2022,First Floor,4/4/2019,Others,Optometrist & Sun Glasses,t0000779,L1-074A,59,39679
Magrabi Optical,4/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,80961
Magrabi Optical,4/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,49509
Magrabi Optical,8/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,65083
Magrabi Optical,8/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,71770
Magrabi Optical,12/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,49621
Magrabi Optical,12/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,48853
Magrabi Optical,2/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,38321
Magrabi Optical,2/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,37199
Magrabi Optical,1/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,51892
Magrabi Optical,1/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,47843
Magrabi Optical,7/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,78480
Magrabi Optical,7/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,76323
Magrabi Optical,6/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,66535
Magrabi Optical,6/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,64241
Magrabi Optical,3/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,50339
Magrabi Optical,3/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,55297
Magrabi Optical,5/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,48769
Magrabi Optical,5/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,41215
Magrabi Optical,11/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,34026
Magrabi Optical,11/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,36005
Magrabi Optical,10/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,44448
Magrabi Optical,10/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,32896
Magrabi Optical,9/1/2017,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,44558
Magrabi Optical,9/1/2018,7/3/2019,First Floor,7/3/2019,Magrabi Optical,Optometrist & Sun Glasses,t0000770,L1-101,114,46959
Bath & Body Works,4/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,64636
Bath & Body Works,4/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,69969
Bath & Body Works,8/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,90922
Bath & Body Works,8/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,89478
Bath & Body Works,12/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,155147
Bath & Body Works,12/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,198588
Bath & Body Works,2/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,0
Bath & Body Works,2/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,53709
Bath & Body Works,1/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,0
Bath & Body Works,1/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,108923
Bath & Body Works,7/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,147531
Bath & Body Works,7/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,123121
Bath & Body Works,6/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,55961
Bath & Body Works,6/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,64411
Bath & Body Works,3/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,0
Bath & Body Works,3/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,92836
Bath & Body Works,5/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,42152
Bath & Body Works,5/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,44079
Bath & Body Works,11/1/2017,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,80116
Bath & Body Works,11/1/2018,,Ground Floor,1/11/2020,Al Shaya,Perfumes & Cosmetics,t0068252,L0-019,207,108592
